id_cliente;nome_sobrenome;nome;sobrenome;email;sexo;idade;cidade_cliente_nome;profissao_nome;modalidade;altura;peso;tipo_roteiro_nome;cidade_inicio;dias_roteiro;etapas_roteiro;data_inicio_roteiro;data_final_roteiro;valor_orcado;valor_real;Coluna1;tipo_hospedagem;acompanhantes;transporte_inicio;transporte_final;transporte_mochila;tour_santiago;motivacao
743;Beatriz Fernandes;Beatriz;Fernandes;beatriz.fernandes@outlook.com;Male;41;Belo Horizonte;Psicólogo;autoguiado;2,01;94,8;A pe;Astorga;17;12;18/07/2021;04/08/2021;1858;1,07;1996,84;Superior;9;sim;sim;sim;sim;Auto-conhecimento
754;Bruno Barbosa;Bruno;Barbosa;bruno.barbosa@yahoo.com;Male;58;Maceió;Analista de dados;guiado;1,65;63,1;A pe;Astorga;17;12;16/12/2017;02/01/2018;1906;1,33;2530,88;Standard;2;sim;sim;sim;sim;Aventura
766;Patricia Barbosa;Patricia;Barbosa;patricia_barbosa@gmail.com;Female;62;Maceió;Farmacêutico;grupo;2,10;111,7;A pe;Astorga;17;12;19/01/2017;05/02/2017;2314;1,20;2781,83;Standard;3;não;sim;não;sim;Cultural
779;Juliana Ribeiro;Juliana;Ribeiro;juliana.ribeiro@outlook.com;Male;52;Nova Iguaçu;Analista de dados;grupo;1,63;68,7;A pe;Astorga;17;12;20/10/2025;06/11/2025;1870;0,99;1859,13;Superior;10;sim;sim;sim;sim;Aventura
782;Amanda Ribeiro;Amanda;Ribeiro;amanda.ribeiro@yahoo.com;Bigender;52;São Gonçalo;Psicólogo;guiado;1,66;62,5;A pe;Astorga;17;12;04/02/2026;21/02/2026;2447;1,02;2485,69;Standard;3;sim;sim;sim;sim;Espiritual
793;Felipe Carvalho;Felipe;Carvalho;carvalho.felipe@hotmail.com;Genderfluid;33;Duque de Caxias;Astrônomo;autoguiado;1,61;58,0;A pe;Astorga;17;12;08/11/2020;25/11/2020;2064;1,00;2062,79;Superior;7;sim;não;sim;sim;Aventura
803;Beatriz Carvalho;Beatriz;Carvalho;beatriz_carvalho@yahoo.com;Female;26;Duque de Caxias;Médico;guiado;2,04;95,9;A pe;Astorga;17;12;24/09/2022;11/10/2022;2471;1,00;2466,28;Standard;1;sim;sim;sim;sim;Espiritual
812;Gabriel Teixeira;Gabriel;Teixeira;gabriel_teixeira@outlook.com;Male;56;São Luís;Advogado;autoguiado;1,64;61,5;A pe;Astorga;17;12;16/08/2018;02/09/2018;2178;0,99;2159,34;Superior;5;sim;sim;sim;sim;Aventura
814;Bruno Teixeira;Bruno;Teixeira;brunoteixeira22@yahoo.com;Male;62;Manaus;Nutricionista;autoguiado;1,89;95,0;A pe;Astorga;17;12;12/07/2017;29/07/2017;1875;1,19;2222,58;Standard;5;sim;sim;sim;sim;Auto-conhecimento
817;André Teixeira;André;Teixeira;andréteixeira75@yahoo.com;Male;23;Brasília;Psicólogo;guiado;1,97;92,6;A pe;Astorga;17;12;10/10/2020;27/10/2020;2225;1,00;2223,13;Standard;7;sim;sim;sim;sim;Cultural
818;Mariana Teixeira;Mariana;Teixeira;mariana_teixeira@outlook.com;Female;44;Maceió;Vendedor;guiado;1,65;72,4;A pe;Astorga;17;12;28/09/2020;15/10/2020;1879;0,99;1867,37;Standard;3;sim;sim;sim;sim;Cultural
820;Camila Teixeira;Camila;Teixeira;camila_teixeira@yahoo.com;Female;38;Campo Grande;Jornalista;autoguiado;1,96;103,5;A pe;Astorga;17;12;06/09/2024;23/09/2024;1805;1,01;1829,08;Superior;7;sim;sim;sim;sim;Espiritual
840;Camila Lopes;Camila;Lopes;camila.lopes@outlook.com;Female;43;São Paulo;Enfermeiro;autoguiado;1,62;65,9;A pe;Astorga;17;12;19/10/2024;05/11/2024;2402;0,99;2377,04;Standard;4;sim;sim;não;sim;Aventura
851;Rafael Castro;Rafael;Castro;rafaelcastro98@outlook.com;Male;60;São Paulo;Enfermeiro;autoguiado;1,83;79,5;A pe;Astorga;17;12;22/03/2019;08/04/2019;2340;0,99;2306,66;Standard;4;sim;sim;sim;sim;Auto-conhecimento
868;João Rocha;João;Rocha;joãorocha15@gmail.com;Female;71;Brasília;Professor;autoguiado;2,09;115,4;A pe;Astorga;17;12;06/01/2024;23/01/2024;2003;1,25;2495,24;Standard;5;sim;sim;sim;sim;Aventura
871;Rafael Rocha;Rafael;Rocha;rafael.rocha@hotmail.com;Female;59;São Paulo;Analista de dados;autoguiado;1,77;74,1;A pe;Astorga;17;12;12/03/2018;29/03/2018;1962;0,99;1933,38;Superior;5;sim;sim;sim;não;Cultural
885;Renata Rocha;Renata;Rocha;renatarocha44@hotmail.com;Male;53;São Paulo;Professor;autoguiado;1,74;72,3;A pe;Astorga;17;12;03/07/2023;20/07/2023;2067;0,98;2030,41;Standard;1;sim;sim;sim;sim;Auto-conhecimento
889;Pedro Mendes;Pedro;Mendes;pedromendes51@hotmail.com;Female;36;Salvador;Vendedor;grupo;1,77;70,0;A pe;Astorga;17;12;26/07/2020;12/08/2020;2301;1,24;2860,40;Superior;8;sim;sim;sim;sim;Auto-conhecimento
919;Juliana Freitas;Juliana;Freitas;julianafreitas72@hotmail.com;Female;30;Brasília;Programador;guiado;1,64;65,4;A pe;Astorga;17;12;03/08/2023;20/08/2023;1850;1,21;2237,96;Superior;9;sim;sim;sim;sim;Espiritual
927;Daniela Freitas;Daniela;Freitas;daniela.freitas@yahoo.com;Male;32;Manaus;Contador;guiado;1,76;68,4;A pe;Astorga;17;12;18/10/2021;04/11/2021;2021;1,00;2019,10;Superior;6;sim;sim;sim;sim;Aventura
932;Gabriel Duarte;Gabriel;Duarte;gabriel.duarte@outlook.com;Male;60;Fortaleza;Farmacêutico;autoguiado;1,91;95,6;A pe;Astorga;17;12;07/07/2025;24/07/2025;2058;1,00;2048,57;Superior;3;sim;sim;sim;sim;Espiritual
941;Larissa Duarte;Larissa;Duarte;larissa.duarte@yahoo.com;Male;66;Fortaleza;Auxiliar administrativo;grupo;1,92;81,2;A pe;Astorga;17;12;17/02/2025;06/03/2025;1831;1,21;2218,73;Standard;3;sim;sim;não;sim;Cultural
948;João Moreira;João;Moreira;joão.moreira@outlook.com;Female;41;Brasília;Vendedor;autoguiado;1,81;74,3;A pe;Astorga;17;12;06/02/2017;23/02/2017;2079;0,99;2049,89;Standard;2;sim;sim;sim;sim;Auto-conhecimento
953;Felipe Moreira;Felipe;Moreira;felipe.moreira@yahoo.com;Male;28;São Paulo;Professor;guiado;1,97;108,6;A pe;Astorga;17;12;05/08/2019;22/08/2019;2237;1,28;2858,99;Standard;1;sim;sim;sim;sim;Espiritual
960;Camila Moreira;Camila;Moreira;camila_moreira@hotmail.com;Female;46;Rio de Janeiro;Vendedor;autoguiado;1,89;91,3;A pe;Astorga;17;12;15/03/2017;01/04/2017;2402;1,09;2609,84;Standard;4;sim;sim;sim;sim;Espiritual
964;Fernanda Moreira;Fernanda;Moreira;fernanda.moreira@yahoo.com;Female;33;São Paulo;Atendente;autoguiado;1,63;58,8;A pe;Astorga;17;12;28/02/2018;17/03/2018;1956;0,99;1941,39;Standard;8;não;sim;não;sim;Aventura
971;Rafael Barros;Rafael;Barros;rafael_barros@outlook.com;Female;36;Fortaleza;Motorista;grupo;1,94;94,5;A pe;Astorga;17;12;09/05/2024;26/05/2024;1877;0,99;1852,98;Standard;10;sim;sim;sim;sim;Cultural
975;Daniel Barros;Daniel;Barros;barros.daniel@yahoo.com;Male;56;Brasília;Economista;autoguiado;2,04;107,3;A pe;Astorga;17;12;09/11/2019;26/11/2019;2198;1,04;2280,98;Superior;5;sim;sim;sim;sim;Espiritual
989;Pedro Tavares;Pedro;Tavares;pedrotavares94@yahoo.com;Male;55;Fortaleza;Cientista de dados;autoguiado;1,93;103,8;A pe;Astorga;17;12;13/02/2020;01/03/2020;2198;1,23;2711,82;Superior;1;sim;sim;sim;sim;Cultural
1;Rosangela Custódio Lopes Cavalheiro;Rosangela;Cavalheiro;rosangela.cavalheiro@yahoo.com;Female;35;Nova Iguaçu;Advogado;guiado;1,79;85,4;A pe;Irun;39;34;24/04/2021;02/06/2021;4843;1,33;6449,96;Standard;2;sim;sim;sim;sim;Espiritual
48;Silvia Pagin São Julião;Silvia;Julião;julião.silvia@outlook.com;Non-binary;30;São Luís;Analista de dados;autoguiado;1,85;89,5;A pe;Irun;39;34;11/05/2025;19/06/2025;5442;1,27;6892,52;Superior;9;sim;não;sim;sim;Aventura
157;50. Elaine Macedo;Elaine;Macedo;elainemacedo16@gmail.com;Male;62;Porto Alegre;Professor;grupo;1,79;84,6;A pe;Irun;39;34;25/01/2018;05/03/2018;4023;1,24;4976,25;Standard;5;sim;sim;sim;sim;Cultural
178;71. Igor Santana;Igor;Santana;igorsantana63@outlook.com;Female;46;São Paulo;Atendente;grupo;2,04;114,1;A pe;Irun;39;34;19/03/2019;27/04/2019;4448;1,04;4636,41;Standard;7;sim;sim;não;sim;Espiritual
197;90. Daniele Furtado;Daniele;Furtado;danielefurtado45@yahoo.com;Male;69;São Paulo;Vendedor;autoguiado;1,89;97,2;A pe;Irun;39;34;26/04/2018;04/06/2018;5167;1,01;5220,90;Standard;6;sim;sim;sim;sim;Espiritual
205;98. Cristiane Lobo;Cristiane;Lobo;lobo.cristiane@hotmail.com;Female;68;Goiânia;Jornalista;grupo;1,71;79,4;A pe;Irun;39;34;02/02/2017;13/03/2017;5966;1,18;7017,97;Superior;1;sim;sim;sim;sim;Espiritual
216;109. Daniel Andrade;Daniel;Andrade;daniel.andrade@outlook.com;Male;24;Recife;Analista de dados;autoguiado;1,94;85,3;A pe;Irun;39;34;21/11/2017;30/12/2017;4885;1,27;6193,61;Standard;5;sim;não;sim;sim;Cultural
284;177. Fernanda Ribeiro;Fernanda;Ribeiro;fernanda.ribeiro@hotmail.com;Genderfluid;25;São Paulo;Motorista;autoguiado;1,69;69,7;A pe;Irun;39;34;10/03/2024;18/04/2024;5329;1,00;5312,50;Standard;3;sim;sim;sim;sim;Aventura
303;196. Beatriz Carvalho;Beatriz;Carvalho;carvalho.beatriz@outlook.com;Male;45;Porto Alegre;Dentista;guiado;2,08;110,2;A pe;Irun;39;34;02/08/2017;10/09/2017;5505;1,18;6517,39;Superior;6;sim;sim;sim;sim;Auto-conhecimento
333;226. Felipe Lopes;Felipe;Lopes;felipe.lopes@yahoo.com;Male;38;Porto Alegre;Técnico de informática;guiado;1,90;95,3;A pe;Irun;39;34;28/12/2026;05/02/2027;5891;1,00;5906,56;Superior;8;sim;não;sim;não;Aventura
403;296. Beatriz Mendes;Beatriz;Mendes;beatriz_mendes@yahoo.com;Male;47;Rio de Janeiro;Vendedor;guiado;1,65;68,9;A pe;Irun;39;34;26/12/2017;03/02/2018;4817;1,21;5852,22;Standard;8;sim;sim;sim;sim;Cultural
464;357. Fernanda Moreira;Fernanda;Moreira;fernanda.moreira@yahoo.com;Male;37;Brasília;Motorista;grupo;1,78;85,0;A pe;Irun;39;34;16/03/2023;24/04/2023;4719;1,14;5393,73;Standard;7;sim;sim;não;sim;Aventura
515;408. Daniel Cardoso;Daniel;Cardoso;danielcardoso30@hotmail.com;Male;52;Rio de Janeiro;Designer;guiado;1,77;75,8;A pe;Irun;39;34;30/03/2019;08/05/2019;4360;1,35;5864,46;Standard;9;sim;sim;sim;sim;Espiritual
578;471. Mariana Figueiredo;Mariana;Figueiredo;figueiredo.mariana@yahoo.com;Male;40;Curitiba;Engenheiro;grupo;1,74;80,2;A pe;Irun;39;34;09/09/2025;18/10/2025;4024;0,99;3994,25;Standard;3;sim;sim;não;sim;Espiritual
600;493. Camila Cavalheiro;Camila;Cavalheiro;camila.cavalheiro@gmail.com;Female;59;Goiânia;Pesquisador;autoguiado;2,05;107,9;A pe;Irun;39;34;05/08/2022;13/09/2022;5619;1,17;6563,22;Standard;1;sim;sim;sim;não;Auto-conhecimento
604;497. Fernanda Cavalheiro;Fernanda;Cavalheiro;fernanda_cavalheiro@yahoo.com;Male;49;João Pessoa;Contador;grupo;1,70;66,4;A pe;Irun;39;34;18/11/2025;27/12/2025;4366;0,98;4296,49;Superior;9;sim;não;sim;sim;Auto-conhecimento
703;Joana Serpa;Joana;Serpa;serpa.joana@outlook.com;Female;22;Brasília;Motorista;autoguiado;1,89;80,0;A pe;Irun;39;34;22/02/2025;02/04/2025;4902;1,07;5236,13;Standard;2;sim;sim;sim;sim;Auto-conhecimento
753;Felipe Barbosa;Felipe;Barbosa;felipe.barbosa@outlook.com;Male;67;Salvador;Motorista;autoguiado;1,94;94,4;A pe;Irun;39;34;09/02/2025;20/03/2025;5863;1,27;7474,91;Standard;8;sim;sim;sim;sim;Cultural
795;Daniel Carvalho;Daniel;Carvalho;daniel.carvalho@outlook.com;Female;39;Brasília;Advogado;grupo;1,88;93,1;A pe;Irun;39;34;25/11/2024;03/01/2025;5403;1,07;5796,45;Superior;6;sim;sim;sim;sim;Cultural
907;Daniela Mendes;Daniela;Mendes;danielamendes95@gmail.com;Female;24;São Paulo;Programador;grupo;1,94;98,6;A pe;Irun;39;34;25/10/2017;03/12/2017;5435;1,00;5424,50;Standard;6;sim;sim;sim;sim;Aventura
965;Renata Moreira;Renata;Moreira;renatamoreira43@outlook.com;Male;58;Rio de Janeiro;Engenheiro;guiado;1,61;67,0;A pe;Irun;39;34;24/09/2020;02/11/2020;4539;1,22;5538,75;Standard;4;sim;sim;sim;sim;Cultural
970;Lucas Barros;Lucas;Barros;lucasbarros89@yahoo.com;Male;51;São Paulo;Engenheiro;grupo;1,71;78,2;A pe;Irun;39;34;18/04/2018;27/05/2018;4197;1,27;5325,30;Superior;2;sim;sim;sim;sim;Cultural
986;Patricia Barros;Patricia;Barros;patriciabarros12@yahoo.com;Female;24;São Paulo;Programador;grupo;1,88;91,1;A pe;Irun;39;34;25/12/2026;02/02/2027;5565;0,99;5534,70;Standard;7;sim;não;sim;não;Espiritual
992;Gabriel Tavares;Gabriel;Tavares;gabriel_tavares@gmail.com;Female;57;Rio de Janeiro;Auxiliar administrativo;autoguiado;2,09;102,4;A pe;Irun;39;34;06/05/2017;14/06/2017;5402;1,16;6251,52;Standard;4;sim;sim;sim;sim;Cultural
80;Mari Tateiva Iwakura;Mari;Iwakura;mari.iwakura@hotmail.com;Female;43;Belo Horizonte;Vendedor;guiado;2,08;115,7;A pe;Leon;19;14;13/09/2019;02/10/2019;2595;1,23;3182,75;Standard;7;sim;sim;sim;sim;Espiritual
83;Maria Fatima Akemi Iwakura Tomimatsu;Maria;Tomimatsu;tomimatsu.maria@yahoo.com;Male;68;Curitiba;Arquiteto;guiado;1,61;58,6;A pe;Leon;19;14;11/06/2026;30/06/2026;2789;1,20;3357,77;Superior;2;não;sim;sim;sim;Espiritual
174;67. Robson Assis;Robson;Assis;robson_assis@hotmail.com;Male;39;Belo Horizonte;Vendedor;autoguiado;2,01;106,1;A pe;Leon;19;14;23/08/2017;11/09/2017;2170;1,31;2841,66;Superior;4;sim;sim;sim;sim;Cultural
177;70. Ester Chaves;Ester;Chaves;ester_chaves@yahoo.com;Male;41;Salvador;Arquiteto;autoguiado;1,69;77,7;A pe;Leon;19;14;06/02/2022;25/02/2022;2262;0,99;2246,66;Superior;3;não;sim;sim;não;Cultural
304;197. Fernanda Carvalho;Fernanda;Carvalho;fernanda_carvalho@outlook.com;Female;62;Fortaleza;Analista de dados;guiado;1,79;72,9;A pe;Leon;19;14;28/05/2017;16/06/2017;2728;0,99;2708,08;Superior;7;sim;não;sim;sim;Cultural
323;216. Beatriz Teixeira;Beatriz;Teixeira;beatriz_teixeira@gmail.com;Male;22;Porto Alegre;Engenheiro;grupo;1,61;59,6;A pe;Leon;19;14;01/10/2018;20/10/2018;2504;1,00;2495,75;Superior;9;sim;sim;sim;sim;Cultural
404;297. Fernanda Mendes;Fernanda;Mendes;fernanda_mendes@hotmail.com;Male;42;Porto Alegre;Vendedor;autoguiado;1,91;81,6;A pe;Leon;19;14;01/07/2024;20/07/2024;2622;1,16;3053,33;Superior;5;sim;sim;sim;sim;Cultural
418;311. Mariana Freitas;Mariana;Freitas;freitas.mariana@yahoo.com;Female;51;Guarulhos;Jornalista;autoguiado;2,05;107,8;A pe;Leon;19;14;03/06/2018;22/06/2018;2349;1,06;2482,57;Standard;6;sim;sim;sim;sim;Auto-conhecimento
425;318. Renata Freitas;Renata;Freitas;renata_freitas@yahoo.com;Male;41;Porto Alegre;Economista;guiado;1,68;77,8;A pe;Leon;19;14;20/02/2017;11/03/2017;2401;1,14;2732,36;Superior;9;sim;sim;sim;sim;Auto-conhecimento
463;356. Beatriz Moreira;Beatriz;Moreira;moreira.beatriz@yahoo.com;Male;51;São Paulo;Piloto;autoguiado;2,05;95,3;A pe;Leon;19;14;18/01/2025;06/02/2025;2546;1,23;3134,43;Standard;1;sim;sim;sim;sim;Aventura
471;364. Rafael Barros;Rafael;Barros;rafael.barros@yahoo.com;Non-binary;63;Campo Grande;Analista de dados;autoguiado;1,79;81,5;A pe;Leon;19;14;03/04/2025;22/04/2025;2882;1,25;3605,22;Superior;5;sim;sim;sim;sim;Aventura
520;413. Camila Cardoso;Camila;Cardoso;cardoso.camila@hotmail.com;Male;41;Goiânia;Dentista;autoguiado;1,99;102,9;A pe;Leon;19;14;28/03/2024;16/04/2024;2127;0,99;2112,57;Standard;3;sim;sim;sim;sim;Cultural
546;439. Patricia Batista;Patricia;Batista;batista.patricia@hotmail.com;Male;63;Curitiba;Atendente;autoguiado;2,08;95,5;A pe;Leon;19;14;06/02/2024;25/02/2024;2312;1,06;2440,95;Standard;5;sim;sim;sim;sim;Aventura
585;478. Renata Figueiredo;Renata;Figueiredo;renatafigueiredo31@outlook.com;Female;60;Contagem;Arquiteto;grupo;2,08;109,3;A pe;Leon;19;14;04/10/2024;23/10/2024;2977;1,28;3822,81;Standard;4;sim;sim;sim;sim;Aventura
694;Yuri Seabra;Yuri;Seabra;yuri.seabra@hotmail.com;Female;49;Campinas;Engenheiro;autoguiado;1,99;88,3;A pe;Leon;19;14;31/10/2017;19/11/2017;2063;0,99;2045,00;Standard;5;sim;sim;sim;sim;Espiritual
695;Bruno Salgado;Bruno;Salgado;brunosalgado42@outlook.com;Female;59;Rio de Janeiro;Professor;guiado;1,83;81,8;A pe;Leon;19;14;04/04/2025;23/04/2025;2242;1,32;2969,33;Standard;7;sim;sim;sim;sim;Espiritual
699;Karina Magalhães;Karina;Magalhães;karina_magalhães@yahoo.com;Male;54;Porto Alegre;Professor;grupo;1,95;91,5;A pe;Leon;19;14;13/04/2026;02/05/2026;2562;1,00;2564,05;Standard;4;sim;sim;sim;sim;Auto-conhecimento
706;Bárbara Gusmão;Bárbara;Gusmão;bárbara_gusmão@gmail.com;Genderfluid;41;Salvador;Programador;autoguiado;1,90;84,2;A pe;Leon;19;14;19/11/2023;08/12/2023;2382;1,32;3149,73;Standard;8;sim;sim;sim;sim;Aventura
724;Fernanda Andrade;Fernanda;Andrade;andrade.fernanda@outlook.com;Bigender;65;São Luís;Dentista;autoguiado;1,97;87,2;A pe;Leon;19;14;16/04/2021;05/05/2021;2999;1,01;3024,76;Standard;10;sim;sim;sim;sim;Auto-conhecimento
759;Juliana Barbosa;Juliana;Barbosa;barbosa.juliana@outlook.com;Male;46;São Paulo;Auxiliar administrativo;autoguiado;2,02;97,1;A pe;Leon;19;14;09/04/2021;28/04/2021;2149;1,18;2538,60;Superior;3;sim;sim;sim;sim;Cultural
765;Renata Barbosa;Renata;Barbosa;renata.barbosa@gmail.com;Male;69;Rio de Janeiro;Advogado;autoguiado;2,01;90,2;A pe;Leon;19;14;12/10/2022;31/10/2022;2074;1,23;2541,02;Standard;5;sim;sim;sim;sim;Cultural
769;Pedro Ribeiro;Pedro;Ribeiro;pedro_ribeiro@outlook.com;Male;28;Rio de Janeiro;Economista;autoguiado;1,88;94,8;A pe;Leon;19;14;20/10/2023;08/11/2023;2832;1,16;3280,10;Standard;6;sim;sim;sim;não;Espiritual
791;Rafael Carvalho;Rafael;Carvalho;rafael.carvalho@hotmail.com;Male;63;Curitiba;Vendedor;autoguiado;1,93;84,0;A pe;Leon;19;14;15/06/2019;04/07/2019;2639;0,99;2615,05;Standard;9;sim;sim;sim;sim;Cultural
811;Rafael Teixeira;Rafael;Teixeira;teixeira.rafael@outlook.com;Male;31;Rio de Janeiro;Vendedor;autoguiado;2,00;107,0;A pe;Leon;19;14;04/09/2023;23/09/2023;2433;1,25;3034,46;Superior;4;sim;sim;sim;sim;Auto-conhecimento
846;Patricia Lopes;Patricia;Lopes;patricialopes43@outlook.com;Male;56;Curitiba;Nutricionista;autoguiado;1,91;82,8;A pe;Leon;19;14;07/11/2017;26/11/2017;2435;1,19;2896,39;Standard;7;sim;sim;sim;sim;Aventura
883;Beatriz Rocha;Beatriz;Rocha;beatriz.rocha@hotmail.com;Bigender;32;São Paulo;Atendente;guiado;2,05;107,3;A pe;Leon;19;14;22/05/2021;10/06/2021;2368;1,23;2914,18;Standard;7;sim;sim;sim;sim;Espiritual
901;Larissa Mendes;Larissa;Mendes;larissa_mendes@hotmail.com;Male;50;Natal;Vendedor;autoguiado;2,01;103,2;A pe;Leon;19;14;12/11/2025;01/12/2025;2246;1,20;2685,70;Superior;2;sim;sim;sim;sim;Auto-conhecimento
923;Beatriz Freitas;Beatriz;Freitas;beatriz.freitas@hotmail.com;Male;43;Manaus;Vendedor;guiado;1,72;70,2;A pe;Leon;19;14;18/08/2026;06/09/2026;2047;1,10;2250,59;Standard;8;sim;sim;sim;sim;Auto-conhecimento
991;Rafael Tavares;Rafael;Tavares;rafael_tavares@hotmail.com;Female;65;Duque de Caxias;Cientista de dados;grupo;1,91;87,0;A pe;Leon;19;14;24/02/2023;15/03/2023;2230;1,18;2639,33;Standard;10;sim;sim;sim;sim;Cultural
47;Karina Galeão Brandt de Sampaio;Karina;Sampaio;sampaio.karina@yahoo.com;Male;69;Salvador;Engenheiro;autoguiado;1,93;97,4;A pe;Lisboa;40;35;17/12/2020;26/01/2021;4265;0,99;4203,28;Superior;2;sim;sim;sim;sim;Auto-conhecimento
82;Ivete Yuke Kasai;Ivete;Kasai;ivete_kasai@yahoo.com;Female;57;Duque de Caxias;Piloto;guiado;2,08;117,6;A pe;Lisboa;40;35;10/05/2022;19/06/2022;4405;0,99;4358,00;Standard;3;sim;sim;sim;sim;Auto-conhecimento
88;Tânia Carneiro Mafra;Tânia;Mafra;tânia_mafra@outlook.com;Male;42;Rio de Janeiro;Professor;guiado;1,84;80,2;A pe;Lisboa;40;35;05/05/2023;14/06/2023;4335;1,24;5360,19;Standard;2;sim;sim;sim;sim;Espiritual
96;Mauro Alberto Eisencraft;Mauro;Eisencraft;mauro_eisencraft@gmail.com;Female;63;Maceió;Programador;grupo;1,66;66,5;A pe;Lisboa;40;35;20/11/2020;30/12/2020;4385;1,18;5175,28;Superior;4;sim;sim;sim;sim;Cultural
147;40. Juliano Tavares;Juliano;Tavares;julianotavares34@yahoo.com;Male;23;Porto Alegre;Vendedor;autoguiado;2,08;112,3;A pe;Lisboa;40;35;05/09/2020;15/10/2020;3636;1,29;4686,44;Standard;6;sim;sim;sim;sim;Cultural
199;92. Karina Magalhães;Karina;Magalhães;karinamagalhães27@gmail.com;Female;33;Recife;Professor;autoguiado;1,69;76,7;A pe;Lisboa;40;35;18/06/2020;28/07/2020;4381;1,15;5016,34;Standard;2;sim;sim;sim;sim;Auto-conhecimento
356;249. Gustavo Castro;Gustavo;Castro;gustavo.castro@gmail.com;Male;43;Manaus;Motorista;grupo;1,74;83,2;A pe;Lisboa;40;35;09/12/2017;18/01/2018;3900;0,99;3874,74;Standard;6;sim;sim;sim;sim;Aventura
359;252. Juliana Castro;Juliana;Castro;castro.juliana@gmail.com;Female;62;Santo André;Técnico de informática;autoguiado;1,83;90,8;A pe;Lisboa;40;35;13/01/2025;22/02/2025;4018;1,28;5154,78;Superior;2;não;sim;sim;sim;Auto-conhecimento
371;264. Rafael Rocha;Rafael;Rocha;rafaelrocha31@yahoo.com;Male;28;São Gonçalo;Motorista;grupo;1,91;93,7;A pe;Lisboa;40;35;25/08/2026;04/10/2026;4324;1,24;5372,22;Standard;9;não;sim;sim;sim;Auto-conhecimento
408;301. João Freitas;João;Freitas;joãofreitas96@hotmail.com;Male;51;Salvador;Piloto;guiado;1,72;73,1;A pe;Lisboa;40;35;11/03/2024;20/04/2024;3532;0,99;3494,20;Standard;5;sim;sim;sim;sim;Cultural
420;313. Camila Freitas;Camila;Freitas;freitas.camila@gmail.com;Female;32;Fortaleza;Jornalista;guiado;2,00;100,1;A pe;Lisboa;40;35;04/05/2020;13/06/2020;3564;1,12;4005,44;Standard;9;sim;sim;sim;sim;Espiritual
422;315. Amanda Freitas;Amanda;Freitas;amandafreitas52@outlook.com;Female;30;Fortaleza;Atendente;autoguiado;1,88;81,8;A pe;Lisboa;40;35;15/02/2023;27/03/2023;3551;1,33;4726,46;Superior;8;sim;sim;sim;sim;Auto-conhecimento
445;338. Renata Duarte;Renata;Duarte;duarte.renata@hotmail.com;Male;65;Curitiba;Professor;autoguiado;2,04;113,6;A pe;Lisboa;40;35;11/08/2022;20/09/2022;3853;1,17;4523,00;Superior;8;sim;sim;sim;sim;Espiritual
456;349. Gustavo Moreira;Gustavo;Moreira;moreira.gustavo@gmail.com;Female;51;Fortaleza;Auxiliar administrativo;guiado;2,07;117,2;A pe;Lisboa;40;35;01/05/2022;10/06/2022;3971;1,01;4023,17;Standard;8;sim;sim;sim;sim;Auto-conhecimento
475;368. Daniel Barros;Daniel;Barros;daniel.barros@outlook.com;Female;46;Goiânia;Médico;autoguiado;1,75;85,6;A pe;Lisboa;40;35;28/10/2023;07/12/2023;3819;1,22;4643,05;Standard;7;sim;sim;sim;sim;Cultural
491;384. Rafael Tavares;Rafael;Tavares;rafaeltavares96@yahoo.com;Female;48;São Luís;Engenheiro;autoguiado;1,88;90,9;A pe;Lisboa;40;35;04/01/2019;13/02/2019;4412;1,22;5391,95;Standard;10;sim;sim;sim;sim;Espiritual
544;437. Fernanda Batista;Fernanda;Batista;fernanda.batista@outlook.com;Male;48;São Paulo;Vendedor;guiado;1,61;63,9;A pe;Lisboa;40;35;24/02/2024;04/04/2024;3888;0,99;3864,99;Standard;8;sim;sim;sim;sim;Cultural
681;Renan Matos;Renan;Matos;renan.matos@hotmail.com;Female;66;Brasília;Engenheiro;guiado;1,94;86,0;A pe;Lisboa;40;35;24/07/2019;02/09/2019;3684;1,12;4137,22;Standard;10;sim;sim;sim;sim;Auto-conhecimento
713;Gabriel Andrade;Gabriel;Andrade;andrade.gabriel@hotmail.com;Male;61;Manaus;Auxiliar administrativo;autoguiado;1,91;102,0;A pe;Lisboa;40;35;21/10/2020;30/11/2020;3615;1,25;4523,01;Superior;6;sim;sim;sim;sim;Cultural
30;Elaine Cristine de Melo Machado;Elaine;Machado;elainemachado85@gmail.com;Genderqueer;59;Brasília;Astrônomo;guiado;1,81;75,8;A pe;Porto;17;12;16/03/2026;02/04/2026;2403;1,04;2498,19;Standard;1;sim;sim;sim;sim;Cultural
42;ARLETE FALCAO FERREIRA;ARLETE;FERREIRA;arlete.ferreira@hotmail.com;Male;71;Rio de Janeiro;Arquiteto;autoguiado;1,86;90,3;A pe;Porto;17;12;15/06/2023;02/07/2023;1897;1,27;2416,07;Standard;10;sim;sim;sim;sim;Cultural
61;André Marmilicz;André;Marmilicz;marmilicz.andré@hotmail.com;Male;62;Rio de Janeiro;Engenheiro;autoguiado;1,91;84,6;A pe;Porto;17;12;23/11/2025;10/12/2025;2313;0,99;2296,94;Standard;4;sim;sim;sim;sim;Aventura
